filename,corner,x_position,y_position,frame_type
000-367-724.tif,left,320,2359,wild_blocky
000-367-724.tif,right,6757,2293,wild_blocky
000-367-724.tif,bottom,3559,4350,wild_blocky
000-383-983.tif,top,3520,255,wild_blocky
000-383-983.tif,left,303,2281,wild_blocky
000-383-983.tif,right,6736,2282,wild_blocky
000-383-983.tif,bottom,3520,4307,wild_blocky
000-381-964.tif,top,3492,279,wild_blocky
000-381-964.tif,left,267,2301,wild_blocky
000-381-964.tif,right,6705,2316,wild_blocky
000-381-964.tif,bottom,3485,4334,wild_blocky
000-384-700.tif,top,3499,258,wild_blocky
000-384-700.tif,left,283,2284,wild_blocky
000-384-700.tif,right,6717,2282,wild_blocky
000-384-700.tif,bottom,3504,4308,wild_blocky
000-377-867.tif,top,3505,286,wild_blocky
000-377-867.tif,left,289,2311,wild_blocky
000-377-867.tif,right,6718,2318,wild_blocky
000-377-867.tif,bottom,3502,4339,wild_blocky
000-383-960.tif,top,3499,268,wild_blocky
000-383-960.tif,left,277,2293,wild_blocky
000-383-960.tif,right,6713,2299,wild_blocky
000-383-960.tif,bottom,3494,4327,wild_blocky
000-384-260.tif,top,3528,256,wild_blocky
000-384-260.tif,left,309,2282,wild_blocky
000-384-260.tif,right,6744,2281,wild_blocky
000-384-260.tif,bottom,3529,4307,wild_blocky
000-384-524.tif,top,3508,300,wild_blocky
000-384-524.tif,left,292,2339,wild_blocky
000-384-524.tif,right,6730,2326,wild_blocky
000-384-524.tif,bottom,3514,4353,wild_blocky
000-381-213.tif,top,3523,262,wild_blocky
000-381-213.tif,left,300,2278,wild_blocky
000-381-213.tif,right,6733,2295,wild_blocky
000-381-213.tif,bottom,3514,4311,wild_blocky
000-381-249.tif,top,3495,313,wild_blocky
000-381-249.tif,left,279,2345,wild_blocky
000-381-249.tif,right,6710,2339,wild_blocky
000-381-249.tif,bottom,3498,4365,wild_blocky
000-367-673.tif,top,3537,307,wild_blocky
000-367-673.tif,left,326,2353,wild_blocky
000-367-673.tif,right,6760,2323,wild_blocky
000-367-673.tif,bottom,3551,4357,wild_blocky
000-384-632.tif,top,3544,293,wild_blocky
000-384-632.tif,left,322,2325,wild_blocky
000-384-632.tif,right,6760,2326,wild_blocky
000-384-632.tif,bottom,3541,4345,wild_blocky
000-384-809.tif,top,3504,256,wild_blocky
000-384-809.tif,left,285,2290,wild_blocky
000-384-809.tif,right,6720,2281,wild_blocky
000-384-809.tif,bottom,3506,4308,wild_blocky
000-384-038.tif,top,3517,261,wild_blocky
000-384-038.tif,left,298,2287,wild_blocky
000-384-038.tif,right,6732,2290,wild_blocky
000-384-038.tif,bottom,3517,4314,wild_blocky
000-375-488.tif,top,3527,299,wild_blocky
000-375-488.tif,left,322,2359,wild_blocky
000-375-488.tif,right,6758,2307,wild_blocky
000-375-488.tif,bottom,3559,4353,wild_blocky
000-364-926.tif,top,3491,260,wild_blocky
000-364-926.tif,left,282,2300,wild_blocky
000-364-926.tif,right,6717,2273,wild_blocky
000-364-926.tif,bottom,3510,4313,wild_blocky
000-383-823.tif,top,3499,265,wild_blocky
000-383-823.tif,left,281,2295,wild_blocky
000-383-823.tif,right,6712,2296,wild_blocky
000-383-823.tif,bottom,3496,4321,wild_blocky
000-375-258.tif,top,3403,331,wild_blocky
000-375-258.tif,left,209,2396,wild_blocky
000-375-258.tif,right,6642,2332,wild_blocky
000-375-258.tif,bottom,3444,4386,wild_blocky
000-381-900.tif,top,3482,310,wild_blocky
000-381-900.tif,left,259,2331,wild_blocky
000-381-900.tif,right,6695,2343,wild_blocky
000-381-900.tif,bottom,3475,4363,wild_blocky
000-367-468.tif,top,3518,249,wild_blocky
000-367-468.tif,left,311,2298,wild_blocky
000-367-468.tif,right,6746,2262,wild_blocky
000-367-468.tif,bottom,3537,4301,wild_blocky
000-367-569.tif,top,3396,360,wild_blocky
000-367-569.tif,left,192,2415,wild_blocky
000-367-569.tif,right,6629,2365,wild_blocky
000-367-569.tif,bottom,3424,4411,wild_blocky
000-364-920.tif,top,3478,298,wild_blocky
000-364-920.tif,left,230,2341,wild_blocky
000-364-920.tif,right,6699,2330,wild_blocky
000-364-920.tif,bottom,3487,4372,wild_blocky
000-383-992.tif,top,3483,256,wild_blocky
000-383-992.tif,left,268,2287,wild_blocky
000-383-992.tif,right,6699,2284,wild_blocky
000-383-992.tif,bottom,3485,4311,wild_blocky
000-384-616.tif,top,3545,267,wild_blocky
000-384-616.tif,left,325,2299,wild_blocky
000-384-616.tif,right,6764,2300,wild_blocky
000-384-616.tif,bottom,3543,4322,wild_blocky
000-367-547.tif,top,3418,342,wild_blocky
000-367-547.tif,left,192,2364,wild_blocky
000-367-547.tif,right,6629,2390,wild_blocky
000-367-547.tif,bottom,3398,4398,wild_blocky
000-383-989.tif,top,3502,281,wild_blocky
000-383-989.tif,left,283,2308,wild_blocky
000-383-989.tif,right,6719,2305,wild_blocky
000-383-989.tif,bottom,3501,4342,wild_blocky
000-367-545.tif,top,3412,356,wild_blocky
000-367-545.tif,left,202,2403,wild_blocky
000-367-545.tif,right,6639,2375,wild_blocky
000-367-545.tif,bottom,3427,4409,wild_blocky
000-383-995.tif,top,3505,269,wild_blocky
000-383-995.tif,left,284,2297,wild_blocky
000-383-995.tif,right,6722,2292,wild_blocky
000-383-995.tif,bottom,3508,4320,wild_blocky
000-385-335.tif,top,3501,257,wild_blocky
000-385-335.tif,left,283,2284,wild_blocky
000-385-335.tif,right,6715,2284,wild_blocky
000-385-335.tif,bottom,3500,4310,wild_blocky
000-377-566.tif,top,3498,293,wild_blocky
000-377-566.tif,left,268,2301,wild_blocky
000-377-566.tif,right,6702,2338,wild_blocky
000-377-566.tif,bottom,3475,4343,wild_blocky
000-384-648.tif,top,3497,270,wild_blocky
000-384-648.tif,left,278,2295,wild_blocky
000-384-648.tif,right,6713,2301,wild_blocky
000-384-648.tif,bottom,3494,4323,wild_blocky
000-383-882.tif,top,3509,262,wild_blocky
000-383-882.tif,left,286,2281,wild_blocky
000-383-882.tif,right,6721,2293,wild_blocky
000-383-882.tif,bottom,3502,4315,wild_blocky
000-384-076.tif,top,3508,272,wild_blocky
000-384-076.tif,left,294,2302,wild_blocky
000-384-076.tif,right,6725,2295,wild_blocky
000-384-076.tif,bottom,3513,4323,wild_blocky
000-367-570.tif,top,3519,279,wild_blocky
000-367-570.tif,left,315,2340,wild_blocky
000-367-570.tif,right,6751,2281,wild_blocky
000-367-570.tif,bottom,3552,4332,wild_blocky
000-379-143.tif,top,3526,266,wild_blocky
000-379-143.tif,left,297,2275,wild_blocky
000-379-143.tif,right,6730,2311,wild_blocky
000-379-143.tif,bottom,3504,4319,wild_blocky
000-367-629.tif,top,3366,279,wild_blocky
000-367-629.tif,left,163,2334,wild_blocky
000-367-629.tif,right,6598,2288,wild_blocky
000-367-629.tif,bottom,3393,4333,wild_blocky
000-384-090.tif,top,3554,299,wild_blocky
000-384-090.tif,left,328,2325,wild_blocky
000-384-090.tif,right,6764,2342,wild_blocky
000-384-090.tif,bottom,3539,4352,wild_blocky
000-367-581.tif,top,3413,348,wild_blocky
000-367-581.tif,left,201,2391,wild_blocky
000-367-581.tif,right,6636,2369,wild_blocky
000-367-581.tif,bottom,3424,4401,wild_blocky
000-384-044.tif,top,3540,273,wild_blocky
000-384-044.tif,left,322,2313,wild_blocky
000-384-044.tif,right,6763,2300,wild_blocky
000-384-044.tif,bottom,3548,4327,wild_blocky
000-367-487.tif,top,3402,361,wild_blocky
000-367-487.tif,left,196,2408,wild_blocky
000-367-487.tif,right,6632,2377,wild_blocky
000-367-487.tif,bottom,3423,4415,wild_blocky
000-357-677.tif,top,3538,261,wild_blocky
000-357-677.tif,left,309,2271,wild_blocky
000-357-677.tif,right,6738,2305,wild_blocky
000-357-677.tif,bottom,3516,4310,wild_blocky
000-385-206.tif,top,3503,272,wild_blocky
000-385-206.tif,left,281,2300,wild_blocky
000-385-206.tif,right,6719,2303,wild_blocky
000-385-206.tif,bottom,3501,4326,wild_blocky
000-375-481.tif,top,3402,293,wild_blocky
000-375-481.tif,left,181,2320,wild_blocky
000-375-481.tif,right,6616,2335,wild_blocky
000-375-481.tif,bottom,3391,4351,wild_blocky
000-377-738.tif,top,3489,286,wild_blocky
000-377-738.tif,left,265,2301,wild_blocky
000-377-738.tif,right,6697,2321,wild_blocky
000-377-738.tif,bottom,3476,4336,wild_blocky
000-384-701.tif,top,3499,266,wild_blocky
000-384-701.tif,left,282,2293,wild_blocky
000-384-701.tif,right,6709,2297,wild_blocky
000-384-701.tif,bottom,3494,4319,wild_blocky
000-367-634.tif,top,3352,321,wild_blocky
000-367-634.tif,left,151,2376,wild_blocky
000-367-634.tif,right,6586,2327,wild_blocky
000-367-634.tif,bottom,3384,4371,wild_blocky
000-384-523.tif,top,3494,286,wild_blocky
000-384-523.tif,left,279,2324,wild_blocky
000-384-523.tif,right,6714,2314,wild_blocky
000-384-523.tif,bottom,3502,4341,wild_blocky
000-365-093.tif,top,3495,275,wild_blocky
000-365-093.tif,left,284,2315,wild_blocky
000-365-093.tif,right,6721,2286,wild_blocky
000-365-093.tif,bottom,3515,4325,wild_blocky
000-384-287.tif,top,3521,264,wild_blocky
000-384-287.tif,left,305,2295,wild_blocky
000-384-287.tif,right,6740,2289,wild_blocky
000-384-287.tif,bottom,3527,4316,wild_blocky
000-384-006.tif,top,3498,260,wild_blocky
000-384-006.tif,left,278,2284,wild_blocky
000-384-006.tif,right,6708,2292,wild_blocky
000-384-006.tif,bottom,3491,4314,wild_blocky
000-385-200.tif,top,3511,252,wild_blocky
000-385-200.tif,left,290,2273,wild_blocky
000-385-200.tif,right,6723,2285,wild_blocky
000-385-200.tif,bottom,3504,4305,wild_blocky
000-361-202.tif,top,3393,399,wild_blocky
000-361-202.tif,left,181,2439,wild_blocky
000-361-202.tif,right,6617,2423,wild_blocky
000-361-202.tif,bottom,3402,4451,wild_blocky
000-384-274.tif,top,3499,249,wild_blocky
000-384-274.tif,left,282,2280,wild_blocky
000-384-274.tif,right,6717,2271,wild_blocky
000-384-274.tif,bottom,3506,4299,wild_blocky
000-361-207.tif,top,3545,345,wild_blocky
000-361-207.tif,left,331,2384,wild_blocky
000-361-207.tif,right,6769,2367,wild_blocky
000-361-207.tif,bottom,3556,4398,wild_blocky
000-383-966.tif,top,3520,269,wild_blocky
000-383-966.tif,left,301,2291,wild_blocky
000-383-966.tif,right,6734,2299,wild_blocky
000-383-966.tif,bottom,3517,4321,wild_blocky
000-361-058.tif,top,3558,322,wild_blocky
000-361-058.tif,left,350,2373,wild_blocky
000-361-058.tif,right,6787,2334,wild_blocky
000-361-058.tif,bottom,3576,4393,wild_blocky
000-365-029.tif,top,3437,346,wild_blocky
000-365-029.tif,left,227,2388,wild_blocky
000-365-029.tif,right,6663,2367,wild_blocky
000-365-029.tif,bottom,3451,4399,wild_blocky
000-360-779.tif,top,3549,303,wild_blocky
000-360-779.tif,left,320,2325,wild_blocky
000-360-779.tif,right,6762,2348,wild_blocky
000-360-779.tif,bottom,3535,4356,wild_blocky
000-372-250.tif,top,3507,315,wild_blocky
000-372-250.tif,left,289,2357,wild_blocky
000-372-250.tif,right,6730,2340,wild_blocky
000-372-250.tif,bottom,3518,4368,wild_blocky
000-367-462.tif,top,3525,291,wild_blocky
000-367-462.tif,left,319,2344,wild_blocky
000-367-462.tif,right,6755,2304,wild_blocky
000-367-462.tif,bottom,3550,4345,wild_blocky
000-361-337.tif,top,3412,392,wild_blocky
000-361-337.tif,left,198,2437,wild_blocky
000-361-337.tif,right,6638,2417,wild_blocky
000-361-337.tif,bottom,3426,4447,wild_blocky
000-384-708.tif,top,3522,270,wild_blocky
000-384-708.tif,left,302,2296,wild_blocky
000-384-708.tif,right,6736,2298,wild_blocky
000-384-708.tif,bottom,3519,4322,wild_blocky
000-383-869.tif,top,3539,290,wild_blocky
000-383-869.tif,left,328,2332,wild_blocky
000-383-869.tif,right,6761,2314,wild_blocky
000-383-869.tif,bottom,3549,4344,wild_blocky
000-384-029.tif,top,3510,261,wild_blocky
000-384-029.tif,left,292,2296,wild_blocky
000-384-029.tif,right,6725,2294,wild_blocky
000-384-029.tif,bottom,3510,4316,wild_blocky
000-383-692.tif,top,3510,262,wild_blocky
000-383-692.tif,left,288,2286,wild_blocky
000-383-692.tif,right,6721,2296,wild_blocky
000-383-692.tif,bottom,3503,4315,wild_blocky
000-383-987.tif,top,3512,263,wild_blocky
000-383-987.tif,left,294,2292,wild_blocky
000-383-987.tif,right,6726,2289,wild_blocky
000-383-987.tif,bottom,3514,4313,wild_blocky
000-367-638.tif,top,3533,278,wild_blocky
000-367-638.tif,left,316,2311,wild_blocky
000-367-638.tif,right,6751,2305,wild_blocky
000-367-638.tif,bottom,3536,4330,wild_blocky
000-362-368.tif,top,3408,355,wild_blocky
000-362-368.tif,left,201,2406,wild_blocky
000-362-368.tif,right,6751,2305,wild_blocky
000-362-368.tif,bottom,3432,4406,wild_blocky
000-383-904.tif,top,3517,256,wild_blocky
000-383-904.tif,left,294,2278,wild_blocky
000-383-904.tif,right,6731,2290,wild_blocky
000-383-904.tif,bottom,3512,4307,wild_blocky
000-383-714.tif,top,3514,262,wild_blocky
000-383-714.tif,left,299,2290,wild_blocky
000-383-714.tif,right,6730,2286,wild_blocky
000-383-714.tif,bottom,3517,4314,wild_blocky
000-367-307.tif,top,3386,399,wild_blocky
000-367-307.tif,left,181,2452,wild_blocky
000-367-307.tif,right,6617,2407,wild_blocky
000-367-307.tif,bottom,3413,4451,wild_blocky
000-377-698.tif,top,3498,322,wild_blocky
000-377-698.tif,left,273,2342,wild_blocky
000-377-698.tif,right,6708,2358,wild_blocky
000-377-698.tif,bottom,3487,4377,wild_blocky
000-384-215.tif,top,3512,328,wild_blocky
000-384-215.tif,left,289,2355,wild_blocky
000-384-215.tif,right,6724,2368,wild_blocky
000-384-215.tif,bottom,3503,4379,wild_blocky
000-384-643.tif,top,3511,261,wild_blocky
000-384-643.tif,left,291,2288,wild_blocky
000-384-643.tif,right,6726,2290,wild_blocky
000-384-643.tif,bottom,3511,4313,wild_blocky
000-375-263.tif,top,3539,303,wild_blocky
000-375-263.tif,left,324,2342,wild_blocky
000-375-263.tif,right,6761,2327,wild_blocky
000-375-263.tif,bottom,3547,4355,wild_blocky
000-361-004.tif,top,3505,256,wild_blocky
000-361-004.tif,left,278,2267,wild_blocky
000-361-004.tif,right,6712,2295,wild_blocky
000-361-004.tif,bottom,3489,4307,wild_blocky
000-384-062.tif,top,3511,272,wild_blocky
000-384-062.tif,left,297,2303,wild_blocky
000-384-062.tif,right,6729,2294,wild_blocky
000-384-062.tif,bottom,3518,4321,wild_blocky
000-385-204.tif,top,3523,246,wild_blocky
000-385-204.tif,left,299,2268,wild_blocky
000-385-204.tif,right,6734,2283,wild_blocky
000-385-204.tif,bottom,3514,4302,wild_blocky
000-385-194.tif,top,3505,299,wild_blocky
000-385-194.tif,left,285,2324,wild_blocky
000-385-194.tif,right,6717,2331,wild_blocky
000-385-194.tif,bottom,3499,4355,wild_blocky
000-383-875.tif,top,3499,247,wild_blocky
000-383-875.tif,left,286,2280,wild_blocky
000-383-875.tif,right,6716,2271,wild_blocky
000-383-875.tif,bottom,3504,4302,wild_blocky
000-367-997.tif,top,3412,325,wild_blocky
000-367-997.tif,left,209,2380,wild_blocky
000-367-997.tif,right,6642,2335,wild_blocky
000-367-997.tif,bottom,3441,4377,wild_blocky
000-383-744.tif,top,3535,264,wild_blocky
000-383-744.tif,left,314,2285,wild_blocky
000-383-744.tif,right,6749,2294,wild_blocky
000-383-744.tif,bottom,3532,4313,wild_blocky
000-381-211.tif,top,3505,325,wild_blocky
000-381-211.tif,left,283,2346,wild_blocky
000-381-211.tif,right,6718,2359,wild_blocky
000-381-211.tif,bottom,3500,4380,wild_blocky
000-367-639.tif,top,3405,302,wild_blocky
000-367-639.tif,left,191,2343,wild_blocky
000-367-639.tif,right,6629,2326,wild_blocky
000-367-639.tif,bottom,3415,4357,wild_blocky
000-367-633.tif,top,3426,320,wild_blocky
000-367-633.tif,left,216,2365,wild_blocky
000-367-633.tif,right,6652,2338,wild_blocky
000-367-633.tif,bottom,3442,4373,wild_blocky
000-361-075.tif,top,3419,398,wild_blocky
000-361-075.tif,left,198,2427,wild_blocky
000-361-075.tif,right,6637,2432,wild_blocky
000-361-075.tif,bottom,3416,4452,wild_blocky
000-364-918.tif,top,3483,270,wild_blocky
000-364-918.tif,left,198,2427,wild_blocky
000-364-918.tif,right,6637,2432,wild_blocky
000-364-918.tif,bottom,3416,4452,wild_blocky
000-377-555.tif,top,3488,281,wild_blocky
000-377-555.tif,left,267,2303,wild_blocky
000-377-555.tif,right,6701,2312,wild_blocky
000-377-555.tif,bottom,3484,4332,wild_blocky
000-367-999.tif,top,3358,281,wild_blocky
000-367-999.tif,left,103,2335,wild_blocky
000-367-999.tif,right,6583,2321,wild_blocky
000-367-999.tif,bottom,3364,4361,wild_blocky
000-377-776.tif,top,3494,325,wild_blocky
000-377-776.tif,left,268,2342,wild_blocky
000-377-776.tif,right,6704,2359,wild_blocky
000-377-776.tif,bottom,3484,4378,wild_blocky
000-384-814.tif,top,3505,264,wild_blocky
000-384-814.tif,left,293,2298,wild_blocky
000-384-814.tif,right,6721,2289,wild_blocky
000-384-814.tif,bottom,3511,4319,wild_blocky
000-384-214.tif,top,3506,306,wild_blocky
000-384-214.tif,left,283,2332,wild_blocky
000-384-214.tif,right,6720,2344,wild_blocky
000-384-214.tif,bottom,3498,4358,wild_blocky
000-384-025.tif,top,3494,299,wild_blocky
000-384-025.tif,left,271,2324,wild_blocky
000-384-025.tif,right,6711,2333,wild_blocky
000-384-025.tif,bottom,3491,4350,wild_blocky
000-383-828.tif,top,3492,267,wild_blocky
000-383-828.tif,left,274,2292,wild_blocky
000-383-828.tif,right,6705,2298,wild_blocky
000-383-828.tif,bottom,3490,4320,wild_blocky
000-361-333.tif,top,3409,379,wild_blocky
000-361-333.tif,left,203,2434,wild_blocky
000-361-333.tif,right,6639,2390,wild_blocky
000-361-333.tif,bottom,3436,4433,wild_blocky
000-383-684.tif,top,3522,257,wild_blocky
000-383-684.tif,left,305,2285,wild_blocky
000-383-684.tif,right,6739,2281,wild_blocky
000-383-684.tif,bottom,3525,4309,wild_blocky
000-383-898.tif,top,3517,260,wild_blocky
000-383-898.tif,left,296,2280,wild_blocky
000-383-898.tif,right,6728,2292,wild_blocky
000-383-898.tif,bottom,3511,4312,wild_blocky
000-383-319.tif,top,3476,278,wild_blocky
000-383-319.tif,left,261,2306,wild_blocky
000-383-319.tif,right,6692,2304,wild_blocky
000-383-319.tif,bottom,3477,4333,wild_blocky
000-361-194.tif,top,3373,380,wild_blocky
000-361-194.tif,left,166,2425,wild_blocky
000-361-194.tif,right,6603,2400,wild_blocky
000-361-194.tif,bottom,3390,4433,wild_blocky
000-383-970.tif,top,3520,261,wild_blocky
000-383-970.tif,left,305,2295,wild_blocky
000-383-970.tif,right,6738,2285,wild_blocky
000-383-970.tif,bottom,3526,4313,wild_blocky
000-383-309.tif,top,3499,310,wild_blocky
000-383-309.tif,left,284,2346,wild_blocky
000-383-309.tif,right,6720,2327,wild_blocky
000-383-309.tif,bottom,3511,4364,wild_blocky
000-367-546.tif,top,3413,385,wild_blocky
000-367-546.tif,left,203,2430,wild_blocky
000-367-546.tif,right,6637,2405,wild_blocky
000-367-546.tif,bottom,3426,4437,wild_blocky
000-365-035.tif,top,3540,305,wild_blocky
000-365-035.tif,left,314,2324,wild_blocky
000-365-035.tif,right,6754,2344,wild_blocky
000-365-035.tif,bottom,3528,4355,wild_blocky
000-384-212.tif,top,3542,296,wild_blocky
000-384-212.tif,left,316,2323,wild_blocky
000-384-212.tif,right,6755,2335,wild_blocky
000-384-212.tif,bottom,3533,4348,wild_blocky
000-372-202.tif,top,3432,383,wild_blocky
000-372-202.tif,left,222,2429,wild_blocky
000-372-202.tif,right,6657,2402,wild_blocky
000-372-202.tif,bottom,3449,4437,wild_blocky
000-368-749.tif,top,3435,357,wild_rhone
000-368-749.tif,left,223,2345,wild_rhone
000-368-749.tif,right,6627,2391,wild_rhone
000-368-749.tif,bottom,3408,4371,wild_rhone
000-350-398.tif,top,3435,357,wild_rhone
000-350-398.tif,left,223,2345,wild_rhone
000-350-398.tif,right,6631,2354,wild_rhone
000-350-398.tif,bottom,3411,4379,wild_rhone
000-368-986.tif,top,3422,382,wild_rhone
000-368-986.tif,left,206,2417,wild_rhone
000-368-986.tif,right,6642,2417,wild_rhone
000-368-986.tif,bottom,3421,4436,wild_rhone
000-350-349.tif,top,3412,360,wild_rhone
000-350-349.tif,left,199,2395,wild_rhone
000-350-349.tif,right,6631,2389,wild_rhone
000-350-349.tif,bottom,3417,4417,wild_rhone
000-358-664.tif,top,3412,360,wild_rhone
000-358-664.tif,left,289,2257,wild_rhone
000-358-664.tif,right,6731,2315,wild_rhone
000-358-664.tif,bottom,3497,4316,wild_rhone
000-368-939.tif,top,3540,312,wild_rhone
000-368-939.tif,left,322,2343,wild_rhone
000-368-939.tif,right,6757,2345,wild_rhone
000-368-939.tif,bottom,3539,4364,wild_rhone
000-352-114.tif,top,3411,334,wild_rhone
000-352-114.tif,left,194,2363,wild_rhone
000-352-114.tif,right,6640,2365,wild_rhone
000-352-114.tif,bottom,3410,4389,wild_rhone
000-174-046.tif,top,3444,290,wild_rhone
000-174-046.tif,left,215,2297,wild_rhone
000-174-046.tif,right,6649,2343,wild_rhone
000-174-046.tif,bottom,3414,4338,wild_rhone
000-379-583.tif,top,3487,288,wild_rhone
000-379-583.tif,left,276,2324,wild_rhone
000-379-583.tif,right,6707,2312,wild_rhone
000-379-583.tif,bottom,3496,4342,wild_rhone
000-373-162.tif,top,3435,383,wild_rhone
000-373-162.tif,left,222,2416,wild_rhone
000-373-162.tif,right,6654,2411,wild_rhone
000-373-162.tif,bottom,3439,4432,wild_rhone
000-379-795.tif,top,3481,307,wild_rhone
000-379-795.tif,left,268,2336,wild_rhone
000-379-795.tif,right,6697,2335,wild_rhone
000-379-795.tif,bottom,3482,4357,wild_rhone
000-349-158.tif,top,3393,401,wild_rhone
000-349-158.tif,left,181,2430,wild_rhone
000-349-158.tif,right,6616,2428,wild_rhone
000-349-158.tif,bottom,3393,4453,wild_rhone
000-170-786.tif,top,3419,329,wild_rhone
000-170-786.tif,left,219,2381,wild_rhone
000-170-786.tif,right,6656,2333,wild_rhone
000-170-786.tif,bottom,3452,4382,wild_rhone
000-171-208.tif,top,3446,344,wild_rhone
000-171-208.tif,left,239,2380,wild_rhone
000-171-208.tif,right,6677,2369,wild_rhone
000-171-208.tif,bottom,3451,4402,wild_rhone
000-376-093.tif,top,3486,311,wild_rhone
000-376-093.tif,left,269,2334,wild_rhone
000-376-093.tif,right,6701,2342,wild_rhone
000-376-093.tif,bottom,3484,4362,wild_rhone
000-368-926.tif,top,3422,381,wild_rhone
000-368-926.tif,left,216,2429,wild_rhone
000-368-926.tif,right,6649,2396,wild_rhone
000-368-926.tif,bottom,3445,4432,wild_rhone
000-350-518.tif,top,3381,364,wild_rhone
000-350-518.tif,left,171,2402,wild_rhone
000-350-518.tif,right,6607,2382,wild_rhone
000-350-518.tif,bottom,3394,4414,wild_rhone
000-385-390.tif,top,3482,276,wild_small_triangular
000-385-390.tif,left,262,2305,wild_small_triangular
000-385-390.tif,right,6698,2306,wild_small_triangular
000-385-390.tif,bottom,3489,4342,wild_small_triangular
000-385-372.tif,top,3493,272,wild_small_triangular
000-385-372.tif,left,271,2301,wild_small_triangular
000-385-372.tif,right,6707,2307,wild_small_triangular
000-385-372.tif,bottom,3490,4331,wild_small_triangular
000-386-390.tif,top,3500,285,wild_small_triangular
000-386-390.tif,left,288,2326,wild_small_triangular
000-386-390.tif,right,6712,2320,wild_small_triangular
000-386-390.tif,bottom,3505,4346,wild_small_triangular
000-385-375.tif,top,3487,282,wild_small_triangular
000-385-375.tif,left,269,2311,wild_small_triangular
000-385-375.tif,right,6706,2310,wild_small_triangular
000-385-375.tif,bottom,3493,4338,wild_small_triangular
000-386-388.tif,top,3488,265,wild_small_triangular
000-386-388.tif,left,274,2288,wild_small_triangular
000-386-388.tif,right,6703,2299,wild_small_triangular
000-386-388.tif,bottom,3495,4306,wild_small_triangular
000-367-924.tif,top,3535,416,wild_blocky
000-367-924.tif,left,344,2401,wild_blocky
000-367-924.tif,right,6698,2431,wild_blocky
000-367-924.tif,bottom,3516,4413,wild_blocky
000-367-923.tif,top,3512,336,wild_blocky
000-367-923.tif,left,305,2306,wild_blocky
000-367-923.tif,right,6689,2356,wild_blocky
000-367-923.tif,bottom,3516,4413,wild_blocky
000-367-925.tif,top,3512,336,wild_blocky
000-367-925.tif,left,297,2292,wild_blocky
000-367-925.tif,right,6689,2356,wild_blocky
000-367-925.tif,bottom,3516,4413,wild_blocky
000-367-873.tif,top,3472,348,wild_blocky
000-367-873.tif,left,273,2356,wild_blocky
000-367-873.tif,right,6689,2356,wild_blocky
000-367-873.tif,bottom,3516,4413,wild_blocky
000-361-414.tif,left,166,2370,wild_blocky
000-361-414.tif,top,3413,333,wild_blocky
000-361-414.tif,right,6629,2373,wild_blocky
000-361-414.tif,bottom,3413,4401,wild_blocky
000-385-191.tif,left,220,2296,wild_blocky
000-385-191.tif,top,3413,333,wild_blocky
000-385-191.tif,right,6629,2373,wild_blocky
000-385-191.tif,bottom,3413,4401,wild_blocky
000-375-273.tif,left,201,2409,wild_blocky
000-375-273.tif,top,3394,374,wild_blocky
000-375-273.tif,right,6621,2353,wild_blocky
000-375-273.tif,bottom,3428,4393,wild_blocky
000-385-390.tif,bottom,3487,4337,wild_small_triangular
000-385-613.tif,top,3493,295,wild_small_triangular
000-385-613.tif,left,273,2327,wild_small_triangular
000-385-613.tif,right,6714,2323,wild_small_triangular
000-385-613.tif,bottom,3493,4357,wild_small_triangular
000-388-658.tif,top,3493,295,wild_small_triangular
000-388-658.tif,left,296,2331,wild_small_triangular
000-388-658.tif,right,6733,2331,wild_small_triangular
000-388-658.tif,bottom,3512,4359,wild_small_triangular
000-388-658.tif,top,3519,294,wild_small_triangular
000-388-658.tif,left,296,2331,wild_small_triangular
000-388-658.tif,right,6733,2331,wild_small_triangular
000-388-658.tif,bottom,3512,4359,wild_small_triangular
000-385-713.tif,top,3479,269,wild_small_triangular
000-385-713.tif,left,262,2296,wild_small_triangular
000-385-713.tif,right,6697,2297,wild_small_triangular
000-385-713.tif,bottom,3476,4328,wild_small_triangular
000-385-751.tif,top,3479,269,wild_small_triangular
000-385-751.tif,left,262,2296,wild_small_triangular
000-385-751.tif,right,6796,2299,wild_small_triangular
000-385-751.tif,bottom,3476,4328,wild_small_triangular
000-385-689.tif,top,3530,249,wild_small_triangular
000-385-689.tif,left,274,2310,wild_small_triangular
000-385-689.tif,right,6793,2302,wild_small_triangular
000-385-689.tif,bottom,3535,4367,wild_small_triangular
000-385-643.tif,top,3496,296,wild_small_triangular
000-385-643.tif,left,276,2320,wild_small_triangular
000-385-643.tif,right,6711,2328,wild_small_triangular
000-385-643.tif,bottom,3490,4356,wild_small_triangular
000-388-465.tif,top,3485,290,wild_small_triangular
000-388-465.tif,left,265,2335,wild_small_triangular
000-388-465.tif,right,6708,2319,wild_small_triangular
000-388-465.tif,bottom,3491,4357,wild_small_triangular
000-387-601.tif,top,3481,300,wild_small_triangular
000-387-601.tif,left,263,2328,wild_small_triangular
000-387-601.tif,right,6702,2328,wild_small_triangular
000-387-601.tif,bottom,3478,4361,wild_small_triangular
000-387-570.tif,top,3475,276,wild_small_triangular
000-387-570.tif,left,264,2312,wild_small_triangular
000-387-570.tif,right,6700,2300,wild_small_triangular
000-387-570.tif,bottom,3479,4340,wild_small_triangular
000-388-436.tif,top,3500,300,wild_small_triangular
